Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
32364,664.498,239.8191214,172.7763916,1.388031774,0.693512491,"32,722",202.9953808,0.704576131,0.989059348,0.9.21053167,0.846452024,0.007410058,0.002346447,0.71648103,0.994498435,dermason
32384,657.952,238.5483358,173.0861476,1.378205818,0.688136735,32711,203.0580937,0.755840822,0.990003363,0.9400521.18,0.851224105,0.007366241,0.00238562,0.724582478,0.998623787,DERMASON
32386,671.284,247.3234252,167.052738,1.480511054,0.737412713,"32,821",203.0643639,0.71190539,0.986.74629,0..903138973,0.821047839,0.007636739,0.002140728,0.674119555,0.998041452,DERMASON
32390,670.025,251.4769827,164.245181,1.531107221,0.757252594,"32,753",203.0769038,0.804500633,0.988917046,0.906648186,0.807536744,0.007764032,0.002036649,0.652115593,0.998458893,DERMASON
32398,685.704,257.9887038,160.1744636,1.610673125,0.783922701,32811,203.1019812,0.751014164,0.987412758,0..865874,0.78725145,0.007963106,0.001886758,0.619764846,0.998238581,dermason
32401,662.788,247.9392605,167.097536,1.483799621,0.738781113,32760,203.1113844,0.805554174,0.9890.41514,0.926870382,0.819198154,0.00765221,0.002125801,0.671085615,0.995756581,DERMASON
32406,675.291,259.8476025,159.14108,1.632812864,0.790517033,32736,203.1270555,0.807485299,0.989919355,0.893003926,0.781716104,0.008018503,0.00184701,0.611080068,0.997779395,DERMASON
32408,674.039,257.0555033,161.0262144,1.59635811,0.779481009,32781,203.1333236,0.708913923,0.98862.1458,0.896379.763,0.790231374,0.007931853,0.00190797,0.624465625,0.996870765,DERMASONL
32418,667.503,248.8889187,166.5412733,1.494457883,0.7431373,32777,203.1646612,0.7797662,0.989047198,0.914301933,0.816286487,0.007677491,0.002102662,0.66632363,0.995792601,DERMASON
32433,657.609,243.8060115,169.604736,1.437495304,0.718376566,"32,703",203.2116585,0.722596025,0.991743877,0.942456881,0.833497325,0.00751722,0.002237968,0.694717791,0.998653563,DERMASON
32441,667.506,248.2911899,167.229045,1.484737236,0.739169136,"32,793",203.2367193,0.721199591,0.989266.002,0.91494239,0.818541807,0.007653623,0.002119387,0.67001069,0.99478982,dermason
32449,655.38,237.8567997,173.8685559,1.368026544,0.68239892,32793,203.261777,0.798155208,0.989509.956,0.949346631,0.85455525,0.007330173,0.002411319,0.730264676,0.999021461,DERMASON
32456,672.456,251.3572336,164.8187085,1.525052805,0.755008502,"32,878",203.2836999,0.772909126,0..987164669,0.9.01938889,0.808744181,0.007744554,0.002043717,0.65406715,0.997486941,DERMASON
32457,670.787,245.2643628,168.8151005,1.452857961,0.725427552,32787,203.2868316,0.718965976,0.98993503.5,0.906460669,0.828847817,0.007556594,0.002199911,0.686988703,0.998097007,DERMASON
32466,674.691,249.1401469,166.3696338,1.497509739,0.744362924,"32,849",203.3150143,0.722558533,0.988340.589,0.896249269,0.816066848,0.007673879,0.002099412,0.6659651,0.997289223,DERMASONC
32469,667.636,242.2560197,171.5790356,1.411920861,0.705956702,32830,203.3244077,0.745026502,0.9.8900396,0.91.53755,0.839295585,0.007461148,0.002283732,0.704417079,0.994581168,DERMASON
32474,665.816,248.2877907,166.752275,1.488961939,0.740905909,"32,802",203.3400624,0.787515763,0.990.00061,0.92.0528408,0.818969237,0.007645741,0.00212163,0.67071061,0.998662571,DERMASON
32481,658.17,239.3627374,173.2571047,1.381546447,0.689981974,32765,203.3619769,0.746723987,0.99133.2214,0.942.243369,0.849597473,0.007369316,0.002368426,0.721815866,0.997222146,dermason
32485,674.716,248.4793207,167.6708249,1.481947267,0.738011766,"32,838",203.3744984,0.743806384,0.989250259,0.896707324,0.818476555,0.007649048,0.002117445,0.669903871,0.992762211,DERMASON
32493,664.733,246.6587413,168.0090215,1.468127956,0.732153623,32865,203.3995392,0.794158622,0.988680968,0.924070.691,0.824619221,0.007591135,0.002165211,0.67999686,0.9983224,DERMASON
32493,658.39,233.8035277,177.1902453,1.319505638,0.652417691,32827,203.3995392,0.779077853,0.989825449,0.94196.1652,0.86995924,0.007195504,0.002542358,0.756829079,0.998640236,DERMASON
32498,662.962,243.6557298,170.6875719,1.427495435,0.713625276,32831,203.415188,0.773946178,0.989857147,0.929157264,0.834846725,0.007497561,0.002246605,0.696969054,0.994920143,DERMASON
32502,667.023,245.6255001,169.3750465,1.450187056,0.724222642,32843,203.4277063,0.776630824,0..98961727,0.917990805,0.828202716,0.007557243,0.002193258,0.685919739,0.994711927,dermason
32504,663.69,247.8706517,167.3290091,1.481336996,0.737757491,32834,203.4339651,0.80761299,0..989949443,0.927291172,0.820726309,0.007625851,0.00213433,0.673591675,0.997816268,DERMASON
32507,674.634,252.3741389,164.4122664,1.535007968,0.758680908,"32,883",203.443353,0.743017143,0.98856552,0.89753.2752,0.806118067,0.007763686,0.002022285,0.649826338,0.997488606,DERMASON
32508,674.073,250.5413872,165.818335,1.510938988,0.749645044,"32,951",203.4464822,0.700452489,0.986555795,0.8990.54981,0.812027444,0.007707069,0.002067054,0.659388569,0.996295898,DERMASON
32508,669.446,253.7809984,163.3564716,1.553541136,0.765285742,"32,850",203.4464822,0.778727991,0.989589041,0..9115259,0.801661604,0.007806724,0.0019889,0.642661327,0.998400808,DERMASON
32532,678.937,269.9474163,154.0422782,1.752424202,0.821201662,32797,203.5215686,0.675722832,0..991919993,0.88687349,0.753930419,0.008297904,0.001653763,0.568411076,0.996097326,dermason
32539,665.734,246.7348621,168.2334833,1.46662161,0.731502155,"32,911",203.5434635,0.779507941,0.988.696788,0.922598.174,0.824948132,0.007582743,0.00216627,0.68053942,0.99809382,dermason
32540,669.703,252.9877318,164.0856386,1.541803012,0.761136875,"32,919",203.5465912,0.792363698,0.988486892,0.911723027,0.804570995,0.007774669,0.002009644,0.647334487,0.998062261,DERMASONL
32541,675.258,243.6372084,171.8054585,1.418099346,0.709039055,33058,203.5497188,0.811982234,0.98436082,0.896811735,0.835462367,0.007487084,0.002250091,0.697997367,0.989829609,DERMASON
32556,661.061,240.9902865,172.2914798,1.398735949,0.699194786,"32,854",203.5966272,0.787384816,0.990929567,0.9361.76707,0.844833334,0.007402331,0.002326122,0.713743362,0.998338499,dermason
32557,668.245,247.8792506,167.8410974,1.476868624,0.735883383,32924,203.5997541,0.821938904,0.988853116,0.916.184221,0.821366668,0.007613701,0.002137587,0.674643203,0.996359379,DERMASON
32572,675.095,248.0101452,167.8309927,1.477737462,0.736249494,"32,995",203.646651,0.754820171,0.9871.79876,0.898099609,0.82112226,0.007614213,0.002135188,0.674241766,0.996352316,DERMASON
32580,667.271,243.627789,171.221475,1.422881031,0.711388037,"32,877",203.6716582,0.791929995,0.9909.66329,0.91.9509971,0.835995184,0.007477833,0.002253049,0.698887947,0.994434403,DERMASON
32586,681.46,261.2163626,159.3551161,1.639209138,0.792362702,32973,203.6904117,0.817142284,0.988263124,0.8817.79868,0.779776618,0.008016214,0.001828226,0.608051573,0.996723695,DERMASON
32588,667.255,245.95499,168.9845042,1.455488426,0.726605804,"32,925",203.6966624,0.75962704,0.989764617,0.919779.865,0.828186744,0.00754741,0.002190235,0.685893283,0.998309735,DERMASON
32593,667.619,252.5094773,164.7414971,1.532761822,0.757860111,32950,203.7122885,0.74583524,0.989165402,0.91891814,0.80675106,0.007747353,0.002024377,0.650847273,0.997593852,DERMASON
32594,669.871,240.5127998,173.1557031,1.388997275,0.694032348,32909,203.7154136,0.736987293,0.9.9042815,0.912778016,0.847004458,0.007379051,0.002342735,0.717416551,0.996489635,DERMASON
32600,673.72,249.5018232,166.9111706,1.494818006,0.743282421,"33,108",203.734163,0.798549873,0.98465.6276,0.902544417,0.816563824,0.00765343,0.002098923,0.666776479,0.996709488,DERMASON
32601,666.726,240.7172415,173.3194823,1.3888643,0.693960837,32973,203.7372877,0.771037321,0.988718042,0.921607505,0.846375966,0.007383738,0.002337272,0.716352275,0.994916101,dermason
32608,679.047,229.226218,182.5499028,1.255690715,0.604803885,"33,187",203.7591595,0.801573255,0..982553409,0.88865739,0.888899888,0.007029754,0.002707268,0.790143011,0.992175242,DERMASON
32609,668.679,240.565921,173.0431786,1.390207478,0.694681885,32994,203.7622838,0.756238404,0.9.88331212,0.91645675.4,0.847012258,0.007377286,0.00234226,0.717429765,0.997376224,DERMASON
32618,674.388,258.3032768,161.3710513,1.600679147,0.780836989,32985,203.7904008,0.707303322,0.98887373,0.901254663,0.788957861,0.007919041,0.001892638,0.622454507,0.996349949,DERMASON
32619,668.9,252.6113141,165.153356,1.529556046,0.756680816,33013,203.7935247,0.794345412,0.988065308,0.916.13213,0.806747415,0.0077443,0.002023542,0.650841392,0.995498385,DERMASON
32620,657.383,237.1041582,175.3426743,1.352233044,0.673137332,32951,203.7966485,0.757617986,0..989954781,0.948542693,0.859523722,0.007268674,0.002447183,0.738781029,0.999004119,DERMASON
32623,672.076,255.9956299,162.8045055,1.572411212,0.771717113,"32,975",203.8060197,0.814190876,0.9893.25246,0.907605223,0.796130855,0.00784709,0.001944582,0.633824338,0.996632497,DERMASON
32624,669.461,254.9991509,163.7435222,1.557308328,0.766592749,32947,203.8091433,0.684343011,0.990.196376,0.914737553,0.799254204,0.007816306,0.001967528,0.638807283,0.994819901,DERMASON
32624,671.854,254.3164498,163.6790625,1.553750651,0.765358741,"33,004",203.8091433,0.784607985,0.988486244,0.908232959,0.801399766,0.007795379,0.001983416,0.642241585,0.99788328,DERMASON
32626,672.253,252.4336296,164.8412484,1.531374168,0.757350775,"32,958",203.8153905,0.696244131,0.989926573,0..907210771,0.807401893,0.007737192,0.002028253,0.651897817,0.998299478,DERMASONL
32631,680.271,260.416177,159.8152776,1.629482368,0.789545661,"33,004",203.8310074,0.803600453,0.98869834,0.88.6086934,0.78271254,0.007980637,0.001847679,0.612638921,0.998284319,DERMASON
32631,671.953,237.0317762,176.1377229,1.345718408,0.66918315,33036,203.8310074,0.753324407,0.9877406.47,0.908160174,0.859931148,0.007264006,0.002450252,0.73948158,0.995133974,DERMASON
32638,706.803,256.0687262,163.5324996,1.565858327,0.769516127,"33,261",203.8528692,0.730516138,0.9812693.54,0.820987668,0.796086551,0.007845724,0.00194381,0.633753797,0.992368661,dermason
32639,662.16,238.9193282,174.4626437,1.369458373,0.683216683,33017,203.8559921,0.791824357,0..988551352,0..935450527,0.853241944,0.007320057,0.002393222,0.728021815,0.99699557,DERMASON
32639,745.201,267.0422096,157.3759619,1.696842429,0.807892477,"33,708",203.8559921,0.708311632,0.96828646,0.738583924,0.763384906,0.008181691,0.001713946,0.582756515,0.98884598,DERMASON
32641,666.762,240.0642395,173.5236905,1.383466654,0.691034367,33055,203.8622377,0.727781494,0.98747542,0.922638639,0.84919869,0.007354684,0.002359288,0.721138416,0.997670951,DERMASON
32655,676.774,242.394057,172.3049255,1.406773813,0.703347352,33136,203.9059522,0.765525002,0.98.5484066,0.895.926166,0.841216797,0.007422877,0.002292893,0.707645699,0.995497438,DERMASON
32677,677.007,254.0073338,164.3518726,1.545509216,0.762459507,33003,203.9746274,0.703639104,0..99012211,0.895912764,0.803026528,0.007773276,0.0019939,0.644851605,0.996624098,DERMASON
32682,670.794,252.3898426,164.9950037,1.529681729,0.756727225,"33,036",203.9902321,0.771074673,0.989284.417,0.91272543,0.808234713,0.007722595,0.002032792,0.653243352,0.99925442,DERMASON
32685,667.306,251.0103646,166.1443327,1.510797031,0.749590136,"32,949",203.9995944,0.744193989,0..991987617,0.9223766.36,0.812713828,0.007679681,0.002066681,0.660503767,0.99788713,DERMASON
32685,670.674,252.5139393,165.2260746,1.528293521,0.756213831,33102,203.9995944,0.711022646,0.987402574,0.913.13589,0.807874587,0.007725683,0.002029983,0.652661348,0.99745811,dermason
32692,673.271,250.1064152,167.1063231,1.496690314,0.744034777,33122,204.0214381,0.717401799,0.987017692,0.90629.9077,0.815738525,0.007650386,0.002089618,0.66542934,0.995941649,DERMASON
32698,662.07,249.7333249,166.9072193,1.496240402,0.743854315,32952,204.0401594,0.787979564,0.992291818,0.93739629.9,0.817032166,0.007637572,0.002099383,0.66754156,0.998802653,DERMASON
32701,654.784,232.0115854,180.2860663,1.286908024,0.629431086,"32,993",204.0495194,0.785892814,0..991149638,0.95846.1738,0.879479872,0.007094939,0.002618376,0.773484844,0.995403853,DERMASON
32706,660.328,237.9122873,175.4114305,1.356310057,0.675571433,32998,204.0651184,0.745079278,0.991150979,0..94257924,0.857732573,0.00727427,0.002428716,0.735705167,0.997844317,DERMASON
32707,666.13,251.1230508,166.1878075,1.511079872,0.749699517,"33,029",204.0682381,0.781865557,0.990250992,0.926259316,0.812622487,0.00767796,0.00206529,0.660355306,0.997849612,dermason
32708,657.63,233.129695,178.91604,1.303011709,0.641105437,33047,204.0713577,0.756079519,0.989741883,0.9.5038729,0.875355487,0.007127605,0.002581435,0.766247229,0.998429111,DERMASON
32708,680.721,259.8021476,161.0423351,1.613253729,0.784708236,"33,247",204.0713577,0.698888889,0.9.83788011,0.88700395.4,0.78548757,0.007943077,0.001865202,0.616990723,0.995362585,DERMASONB
32714,666.213,247.2244903,168.6270325,1.46610236,0.731276989,"33,076",204.0900744,0.766351199,0.989055509,0.926226724,0.825525312,0.007557146,0.002165006,0.68149204,0.999137089,dermason
32719,665.104,236.926363,176.2648811,1.344149564,0.668218777,"33,133",204.1056703,0.808275692,0.98750490.4,0..929460133,0.861473024,0.007241247,0.00246014,0.74213577,0.997541472,DERMASON
32723,672.774,255.5404439,163.4189813,1.563713357,0.768788273,"33,022",204.1181462,0.701608062,0.9909.4543,0.90.8499259,0.798770414,0.0078092,0.001960985,0.638034175,0.997702561,DERMASON
32730,679.264,255.6186304,163.4724912,1.563679788,0.768776852,"33,108",204.1399772,0.718282968,0..98858282,0.891412404,0.798611498,0.007809918,0.001959605,0.637780324,0.997284202,DERMASON
32732,708.777,253.9065789,164.6636358,1.541971169,0.761197141,33485,204.1462142,0.780876494,0.977512319,0.818772362,0.804020971,0.007757136,0.001999635,0.646449723,0.996806834,DERMASON
32737,669.66,239.931103,174.131228,1.377875214,0.687953121,"33,112",204.1618059,0.801827177,0.988674801,0.917360477,0.850918465,0.00732905,0.002370169,0.724062234,0.997667406,dermason
32741,664.125,246.1955442,169.5651659,1.45192288,0.725006698,33053,204.1742783,0.730173952,0.990560615,0.9328292.3,0.829317521,0.007519488,0.002194075,0.68776755,0.998585443,DERMASON
32743,693.638,260.359802,160.5226333,1.621950728,0.78732238,33290,204.1805143,0.763240093,0.983568639,0.855189928,0.784224418,0.007951617,0.001855225,0.615007939,0.997512574,DERMASON
32745,665.157,245.6075838,170.0515212,1.444312771,0.721541866,33116,204.18675,0.724046434,0.9.88796956,0.930050492,0.831353604,0.007500613,0.002210139,0.691148816,0.998235061,dermason
32749,676.089,255.6686374,163.3931339,1.564745294,0.769138901,"33,101",204.199221,0.717408925,0.9893658.8,0.900.326778,0.798687015,0.007806914,0.001959592,0.637900949,0.998152508,dermason
32749,688.667,248.1981367,168.5628496,1.472436763,0.734002919,33310,204.199221,0.718463429,0.983158.211,0..867739489,0.822726648,0.0075788,0.002141916,0.676879137,0.996661725,dermason
32752,679.57,260.1803743,160.4255607,1.621813714,0.787281588,33112,204.2085737,0.710393892,0.98.9127809,0.89.1208444,0.784873088,0.007943954,0.001859577,0.616025764,0.999079031,DERMASON
32757,687.218,270.5807894,154.4605336,1.751779455,0.82105568,"33,093",204.2241606,0.807140745,0.989846795,0.87.1615475,0.754762232,0.008260243,0.001653534,0.569666027,0.997929243,DERMASONU
32771,660.823,240.4080195,173.8389125,1.382935593,0.690743911,"33,168",204.2677976,0.764962652,0.98.8030632,0.94303814,0.849671313,0.007335999,0.002358538,0.72194134,0.998398375,DERMASONT
32772,664.31,237.3521566,176.1785751,1.347224862,0.670104704,33135,204.2709141,0.772341629,0.98904.4817,0.9331924.79,0.860623797,0.007242529,0.002450888,0.740673319,0.997853511,DERMASON
32772,681.677,258.1218911,162.1679349,1.591694999,0.77800259,"33,242",204.2709141,0.762139535,0.9858.6126,0.886248531,0.791373848,0.007876294,0.001905585,0.626272567,0.996834913,dermason
32774,679.529,250.4249786,167.055428,1.499053228,0.744979177,"33,182",204.2771471,0.726052282,0.987704177,0.891914701,0.815721931,0.007640965,0.002086875,0.665402269,0.997473419,DERMASON
32775,686.128,260.6636671,160.7947083,1.621096054,0.787067727,"33,269",204.2802636,0.700320513,0.9.85151342,0.87486749.1,0.783692894,0.007953125,0.001850552,0.614174552,0.995635942,DERMASON
32780,663.22,240.4066233,173.8647827,1.382721788,0.690626845,33109,204.295845,0.750440695,0..990063125,0.93.649095,0.849792914,0.007333942,0.002359227,0.722147997,0.998529769,dermason
32781,674.424,260.4018626,160.8078929,1.619335083,0.786541507,"33,087",204.2989611,0.793075918,0.990751655,0.9.05661755,0.784552611,0.007943683,0.001856479,0.615522799,0.996737663,DERMASON
32782,666.759,251.2848315,166.2973185,1.511057628,0.749690918,"33,098",204.3020772,0.768502239,0..990452595,0.926.632518,0.813029883,0.007665329,0.00206603,0.661017591,0.998835673,dermason
32790,666.81,246.8985233,169.3836802,1.457628757,0.727558411,"33,124",204.3270043,0.756960155,0.98.9916677,0.926.716877,0.827574833,0.00752969,0.002178642,0.684880105,0.998300936,DERMASONA
32791,670.372,250.3606648,166.9543423,1.499575641,0.745187209,33141,204.3301199,0.785413174,0.9.89439063,0.916922843,0.816143063,0.007635042,0.002089567,0.6660895,0.998851588,dermason
32794,665.443,245.8774897,170.2968686,1.443816858,0.721313594,"33,131",204.3394666,0.787843844,0..989828258,0.930641756,0.831062115,0.007497636,0.002206165,0.690664239,0.997192671,DERMASONZ
32797,678.471,249.8288633,167.7011636,1.489726475,0.7412182,33234,204.3488129,0.709507842,0.986850815,0.895326431,0.81795518,0.00761743,0.002103325,0.669050677,0.996702507,DERMASONH
32798,661.676,231.3968745,181.234626,1.27678071,0.621744853,33212,204.3519283,0.738860104,0.987534626,0.941383237,0.883123113,0.007055213,0.002647128,0.779906434,0.99576949,DERMASON
32799,674.253,247.4037847,169.041895,1.463564903,0.730172196,33170,204.3550436,0.727250554,0..988815194,0.90661874,0.825998049,0.007543028,0.002165916,0.682272778,0.998550492,dermason
32802,712.924,243.6567001,174.2200369,1.398557275,0.699101382,"33,750",204.3643891,0.660106255,0.971911111,0.811005.348,0.83873905,0.007428105,0.002267594,0.703483194,0.983861539,dermason
32805,661.531,231.3024731,181.5268217,1.274205492,0.619745603,"33,142",204.3737343,0.778144124,0..989831634,0.9419.96969,0.883577817,0.00705083,0.002650936,0.780709759,0.994784662,DERMASON
32807,660.821,236.4464783,176.9843988,1.335973566,0.663114693,"33,156",204.3799641,0.766089109,0.989.474002,0.9440798.12,0.864381511,0.007207196,0.002481807,0.747155396,0.998179859,DERMASON
32810,667.916,245.8958884,170.1754657,1.44495499,0.721837028,"33,134",204.3893086,0.770911654,0.990221525,0.924213696,0.831202628,0.007494541,0.002206746,0.690897808,0.998316236,DERMASON
32824,678.112,254.1066959,164.8981867,1.54099145,0.76084567,"33,193",204.4329103,0.804036841,0.988883198,0.89701.2528,0.804516031,0.007741491,0.002000521,0.647246043,0.997400619,dermason
32826,676.327,263.1153869,159.1207316,1.653558178,0.796410457,33130,204.4391384,0.815593321,0.990824027,0.901808612,0.776994233,0.008015457,0.001802101,0.603720039,0.998286207,DERMASON
32839,670.5,239.5935664,175.7564591,1.363213436,0.679623783,33190,204.4796161,0.718640581,0.989424525,0.917914485,0.853443685,0.007296007,0.002387616,0.728366123,0.992918485,DERMASONW
32846,676.94,244.9928861,172.1446929,1.423180012,0.711533868,"33,263",204.5014085,0.747077287,0.987463548,0.900.724547,0.834723864,0.007458835,0.002233686,0.696763929,0.991620497,DERMASON
32851,665.889,231.3076094,181.9489977,1.271277184,0.617449511,"33,289",204.5169731,0.782166667,0..986842501,0..931010924,0.884177454,0.007041113,0.002654476,0.78176977,0.993846071,dermason
32853,686.741,262.8971066,159.5824631,1.647405996,0.794690443,"33,338",204.5231986,0.698881042,0..985452037,0..875384686,0.777959108,0.008002225,0.00180808,0.605220374,0.997043673,dermason
32853,662.223,238.1110673,176.1123771,1.352040505,0.673021617,"33,202",204.5231986,0.720460526,0.989488585,0.941404732,0.85894033,0.007247772,0.002433528,0.73777849,0.997506402,DERMASON
32854,681.72,253.8612566,165.0859589,1.537751958,0.759677559,"33,223",204.5263113,0.708304588,0.9.88893237,0.888353967,0.805661778,0.007726951,0.002008163,0.6490909,0.998140803,DERMASON
32858,669.885,247.760391,169.1604879,1.46464694,0.730644215,33196,204.5387615,0.765207266,0.989818.05,0.920132738,0.825550689,0.007540337,0.002160456,0.68153394,0.9982066,DERMASON
32859,675.504,252.4447767,166.2080841,1.518847763,0.752673608,33272,204.541874,0.718700787,0.9875871.6,0.904.916186,0.810244033,0.007682668,0.002042468,0.656495393,0.997116559,DERMASON
32861,672.026,253.0593984,165.6822772,1.527377597,0.755874141,"33,210",204.5480987,0.806404908,0.989491117,0..914362672,0.808300739,0.007700904,0.002027745,0.653350084,0.997912282,DERMASONY
32881,669.786,245.0094933,171.2706411,1.430539944,0.71508574,"33,236",204.6103357,0.782154666,0.989318811,0.9210.49031,0.835111868,0.0074514,0.002235611,0.697411833,0.997675484,DERMASONB
32885,667.373,242.9053379,172.7362749,1.406220772,0.703064696,"33,249",204.6227808,0.724977954,0.989052302,0.927834347,0.842397218,0.007386509,0.002294493,0.709633073,0.997900767,DERMASONB
32886,673.097,251.4364676,167.1550016,1.504211451,0.747021258,"33,257",204.625892,0.698438993,0.98884445.4,0.912148623,0.813827421,0.007645699,0.002068837,0.662315071,0.996261914,DERMASONV
32887,671.261,251.9440117,166.5998913,1.512269964,0.750158912,33264,204.6290031,0.754358198,0.988666426,0.9171.73063,0.812200305,0.0076609,0.002056422,0.659669335,0.997598122,DERMASON
32896,682.943,249.3393694,168.1681006,1.482679346,0.738316264,33349,204.657001,0.78638363,0.986416384,0.8863.06718,0.820796978,0.007579626,0.002122123,0.67370768,0.998892462,DERMASON
32897,678.629,246.9204785,170.4400074,1.448723702,0.723558804,"33,261",204.6601117,0.726411553,0.9890562.52,0.897638208,0.828850296,0.007505866,0.002185169,0.686992813,0.995262771,DERMASON
32898,676.984,244.5141073,171.9040188,1.422387382,0.711146988,"33,296",204.6632223,0.705239239,0.988046612,0.90203326,0.837020099,0.007432492,0.00225039,0.700602646,0.996528364,DERMASON
32904,668.662,240.0670103,175.161431,1.370547208,0.683836185,"33,244",204.6818848,0.799145092,0.989772591,0.924794577,0.852603132,0.007295983,0.002378216,0.7269321,0.996294761,DERMASON
32911,669.371,245.9198274,170.8312523,1.439548233,0.719335929,33262,204.7036557,0.808048319,0.9894.47417,0.923032848,0.832399965,0.007472268,0.002212893,0.692889701,0.997448145,DERMASON
32913,670.212,248.9147904,169.0227513,1.472670327,0.734102566,33212,204.7098755,0.695511601,0.99099723,0.920773761,0.822409449,0.007562811,0.002134103,0.676357301,0.996051328,DERMASON
32915,681.518,263.1933205,160.1062358,1.643866769,0.793690482,33250,204.7160952,0.836042672,0.989924.812,0.890531041,0.777816454,0.007996151,0.001805383,0.604998435,0.994536823,DERMASON
32928,677.844,257.1932946,163.1704825,1.576224392,0.772982424,33257,204.7565182,0.69288555,0.990107346,0..900566328,0.796119193,0.007810778,0.00193547,0.633805769,0.999020114,DERMASON
32928,680.297,254.89548,165.858057,1.536829048,0.759343088,"33,575",204.7565182,0.762716576,0.9807.2971,0.894.083552,0.803295995,0.007740995,0.001988286,0.645284455,0.991691895,DERMASON
32930,682.129,259.0214438,162.2099627,1.596828206,0.779629178,"33,374",204.7627364,0.683904465,0.986.696231,0.8.89341519,0.790524265,0.00786582,0.001894892,0.624928613,0.997903636,dermason
32931,703.18,258.9877407,162.4359022,1.594399619,0.778862,33528,204.7658454,0.736826796,0..982193987,0.836915793,0.790639143,0.007864557,0.00189569,0.625110255,0.996675553,DERMASON
32940,674.619,253.6697594,165.6243528,1.531596985,0.757432676,33307,204.7938246,0.712663075,0..988981295,0.9095.2852,0.807324551,0.007700964,0.002017983,0.651772931,0.998253455,DERMASON
32941,695.209,255.1218669,164.681723,1.549181428,0.763758422,"33,455",204.7969332,0.728767063,0.984636078,0.856.477329,0.802741591,0.007744812,0.001983781,0.644394061,0.998283312,DERMASONL
32942,674.93,247.0960351,169.9765205,1.453706868,0.725808707,"33,368",204.8000417,0.77854982,0.987.233277,0.90874568.5,0.828827713,0.007500942,0.002183497,0.686955378,0.998631751,dermason
32942,673.88,244.1862928,172.2080371,1.417972686,0.708976404,"33,337",204.8000417,0.727581942,0.988151303,0.911579799,0.838704087,0.007412613,0.002262487,0.703424545,0.997436791,DERMASONC
32950,683.82,258.7892703,162.1945789,1.595548211,0.779225365,"33,299",204.8249082,0.766136533,0.98.9519205,0.885485.972,0.791473727,0.007853999,0.001901151,0.62643066,0.999500319,DERMASON
32951,677.454,245.1507948,171.357353,1.43064065,0.715133839,"33,373",204.8280162,0.7195327,0.987355047,0.90223.3275,0.835518467,0.007439859,0.002236499,0.698091109,0.998717517,DERMASON
32951,672.77,251.0017028,167.6700126,1.496998175,0.744158143,33314,204.8280162,0.788829838,0.98910368,0.91484017.6,0.816042337,0.007617423,0.002083716,0.665925096,0.996888654,dermason
32952,713.957,249.4059194,168.9680807,1.476053456,0.735539133,33439,204.8311243,0.783899515,0.985436167,0.81.235813,0.821276114,0.007568764,0.002124034,0.674494455,0.995589872,DERMASON
32953,675.085,258.5233923,162.8425082,1.587567,0.776680564,33268,204.8342323,0.811910218,0.99053144.2,0.908631745,0.792323783,0.007845216,0.001907196,0.627776978,0.996638013,dermason
32959,680.96,254.9414312,165.8488515,1.537191418,0.759474504,33424,204.8528793,0.723245046,0..986087841,0.893.18349,0.803529181,0.007735108,0.001989082,0.645659144,0.992501695,dermason
32961,666.479,245.0399644,171.4582154,1.429152659,0.714421781,"33,235",204.8590946,0.778299882,0.991755679,0.932475229,0.836023198,0.007434239,0.002240215,0.698934787,0.998884509,DERMASON
32964,685.637,257.1406407,163.631746,1.571459372,0.771399505,33343,204.8684172,0.794389821,0.988633.296,0.881173.195,0.796717379,0.00780065,0.001938776,0.634758581,0.997497321,DERMASON
32976,685.483,251.3879327,167.7199145,1.498855598,0.744900406,"33,409",204.9057033,0.710490595,0.987039421,0.881890087,0.81509761,0.00762336,0.002075701,0.664384115,0.995815849,DERMASON
32980,666.811,249.8842793,168.2513275,1.485184593,0.73935394,33293,204.9181304,0.727328864,0.99.0598624,0.932083895,0.82005211,0.007576843,0.002113654,0.672485463,0.998765048,DERMASON
32990,670.713,245.6423405,171.2736784,1.434209523,0.716829795,"33,358",204.9491951,0.742349235,0.9889681.64,0.9215.49635,0.834339856,0.007445964,0.002225731,0.696122996,0.99838623,DERMASON
32992,670.474,243.4477277,172.9993902,1.407217259,0.703573672,33329,204.9554075,0.730655091,0.989888686,0.922262659,0.841886714,0.007378993,0.002286607,0.708773239,0.997397935,DERMASONQ
32996,662.061,235.1356687,179.2508609,1.311768699,0.647189081,33385,204.9678317,0.808091693,0.9883480.61,0.945965173,0.871700295,0.007126187,0.002538083,0.759861404,0.996762405,dermason
33005,671.799,251.2951082,167.7223781,1.49828014,0.744670816,33383,204.9957833,0.710885672,0.988676871,0.918990231,0.815757158,0.00761385,0.002079829,0.665459741,0.997045114,DERMASON
33015,679.242,250.3239225,168.5529973,1.485134803,0.739333382,33428,205.0268362,0.702521545,0..987645088,0.8992327.21,0.819046115,0.007582127,0.002104768,0.670836538,0.99628269,DERMASON
33020,664.025,248.3135489,169.6085604,1.464039011,0.730379183,33285,205.0423609,0.717857298,0.992.038456,0.9410616.42,0.825739722,0.007520095,0.002156631,0.681846089,0.998249273,DERMASON
